ep,state,action,reward
16,"[ 0.04381271 -0.12639193 -0.22103143 -0.06446712  1.39766732 -0.47532908]",0,1.116362501020338
16,"[ 0.03276114 -0.12961528 -0.22103143 -0.06446712  1.3717517  -0.56330765]",0,0.8563094634397821
16,"[ 0.02170957 -0.13283864 -0.22103143 -0.06446712  1.3411187  -0.66437879]",0,0.8434228140692978
16,"[ 0.010658   -0.136062   -0.22103143 -0.06446712  1.30505844 -0.78079705]",0,0.8272788292442443
16,"[-3.93575556e-04 -1.39285352e-01 -2.21031428e-01 -6.44671188e-02
  1.26274150e+00 -9.15091330e-01]",0,0.8069286571213685
16,"[-0.01144515 -0.14250871 -0.22103143 -0.06446712  1.21320497 -1.07007374]",0,0.7692405289285927
16,"[-0.02249672 -0.14573206 -0.22103143 -0.06446712  1.15533842 -1.24882673]",0,0.7282343111209482
16,"[-0.03354829 -0.14895542 -0.22103143 -0.06446712  1.0878715  -1.45465309]",0,0.6837819915726949
17,"[-0.0269598  -0.14872064 -0.11407692  0.15590477  1.66264198 -0.01806034]",0,1.2201436521845843
17,"[-0.03266364 -0.1409254  -0.11407692  0.15590477  1.66286265  0.02686684]",0,1.2139562904498504
17,"[-0.03836749 -0.13313017 -0.11407692  0.15590477  1.66533588  0.07222574]",0,1.2006447131288578
17,"[-0.04407134 -0.12533493 -0.11407692  0.15590477  1.6701108   0.11912091]",0,1.1870336131006511
17,"[-0.04977518 -0.11753969 -0.11407692  0.15590477  1.67729243  0.16868769]",0,1.1729099458163317
17,"[-0.05547903 -0.10974445 -0.11407692  0.15590477  1.68704387  0.22211862]",0,1.1580531592385301
17,"[-0.06118287 -0.10194921 -0.11407692  0.15590477  1.69958984  0.28069067]",0,1.142232051239123
17,"[-0.06688672 -0.09415397 -0.11407692  0.15590477  1.7152216   0.34579345]",0,1.1252022189943698
17,"[-0.07259057 -0.08635873 -0.11407692  0.15590477  1.73430333  0.41895846]",0,1.106704348412952
17,"[-0.07829441 -0.07856349 -0.11407692  0.15590477  1.75727995  0.50188949]",0,0.8364637315711142
17,"[-0.08399826 -0.07076826 -0.11407692  0.15590477  1.78468651  0.59649309]",0,0.814191572113903
17,"[-0.0897021  -0.06297302 -0.11407692  0.15590477  1.81715908  0.70490813]",0,0.7895888414598046
17,"[-0.09540595 -0.05517778 -0.11407692  0.15590477  1.85544705  0.82953156]",0,0.7623536723378503
17,"[-0.1011098  -0.04738254 -0.11407692  0.15590477  1.90042647  0.97303584]",0,0.7321934909280685
17,"[-0.10681364 -0.0395873  -0.11407692  0.15590477  1.95311401  1.13837078]",0,0.6988432295717867
17,"[-0.11251749 -0.03179206 -0.11407692  0.15590477  2.0146803   1.32873766]",0,0.6620909074693233
17,"[-0.11822133 -0.02399682 -0.11407692  0.15590477  2.08646094  1.54751771]",0,0.6218114171429294
18,"[-0.04607435  0.1037594   0.14955862  0.1695386   1.47024155  0.06261801]",0,1.1960371011204414
18,"[-0.03859642  0.11223633  0.14955862  0.1695386   1.47214591  0.01375283]",0,1.2113157618067079
18,"[-0.03111849  0.12071326  0.14955862  0.1695386   1.47162644 -0.03453318]",0,1.2131123670956183
18,"[-0.02364056  0.12919019  0.14955862  0.1695386   1.46868256 -0.08342069]",0,1.2092858263698
18,"[-0.01616263  0.13766712  0.14955862  0.1695386   1.46325456 -0.13409852]",0,1.2049018782433487
18,"[-0.0086847   0.14614405  0.14955862  0.1695386   1.45522252 -0.18779157]",0,1.199708948376526
18,"[-1.20676757e-03  1.54620983e-01  1.49558617e-01  1.69538604e-01
  1.44440377e+00 -2.45789108e-01]",0,1.193436786618073
18,"[ 0.00627116  0.16309791  0.14955862  0.1695386   1.43054898 -0.30947375]",0,1.1764499279894172
18,"[ 0.01374909  0.17157484  0.14955862  0.1695386   1.41333671 -0.38035141]",0,1.1562996663784069
18,"[ 0.02122702  0.18005177  0.14955862  0.1695386   1.39236653 -0.46008211]",0,1.1345284952262635
18,"[ 0.02870496  0.1885287   0.14955862  0.1695386   1.36715048 -0.55051137]",0,0.8608424597653993
18,"[ 0.03618289  0.19700563  0.14955862  0.1695386   1.33710306 -0.65370103]",0,0.8349373399061214
18,"[ 0.04366082  0.20548256  0.14955862  0.1695386   1.30152965 -0.77195757]",0,0.8065046798077842
18,"[ 0.05113875  0.21395949  0.14955862  0.1695386   1.25961373 -0.90785417]",0,0.7752421656228061
18,"[ 0.05861668  0.22243642  0.14955862  0.1695386   1.2104032  -1.06424056]",0,0.7408696557496999
18,"[ 0.06609461  0.23091335  0.14955862  0.1695386   1.15279674 -1.24423078]",0,0.7031521997918652
18,"[ 0.07357254  0.23939029  0.14955862  0.1695386   1.08553166 -1.45115358]",0,0.6619311010867829
19,"[-0.06057917  0.10665032 -0.00223248  0.04194155  1.75623095  0.03502863]",0,1.181917775538405
19,"[-0.06069079  0.1087474  -0.00223248  0.04194155  1.76024669  0.12584735]",0,1.1646249556832746
19,"[-0.06080242  0.11084448 -0.00223248  0.04194155  1.76885859  0.21924213]",0,1.1466868002403088
