ep,state,action,reward
10,"[ 0.15390404  0.04559832 -0.03326934  0.15510792  1.7404023   0.06777305]",25.0,1.1081183971457769
10,"[0.18349057 0.05335371 1.21673066 0.15510792 1.7766424  1.38223335]",25.0,0.6405904531120766
10,"[0.2755771  0.06110911 2.46673066 0.15510792 1.8787622  2.70412362]",-25.0,0.447644382886579
10,"[0.36766364 0.0688645  1.21673066 0.15510792 1.98850295 1.70293697]",25.0,0.49475253784640566
11,"[-0.10240189 -0.0317039  -0.08759724 -0.16015307  1.3524413  -0.05228097]",25.0,1.1435525429492968
11,"[-0.07553175 -0.03971155  1.16240276 -0.16015307  1.37770899  1.06513762]",25.0,0.7484651803068215
11,"[ 0.01383839 -0.0477192   2.41240276 -0.16015307  1.45949518  2.21454397]",25.0,0.6308406141634383
11,"[ 0.16570852 -0.05572686  3.66240276 -0.16015307  1.6002053   3.42554553]",-25.0,0.439171982182221
11,"[ 0.31757866 -0.06373451  2.41240276 -0.16015307  1.74097526  2.2206817 ]",25.0,0.48402930180931536
11,"[ 0.4694488  -0.07174217  3.66240276 -0.16015307  1.88479555  3.53526123]",-25.0,0.3183380650832526
11,"[ 0.62131894 -0.07974982  2.41240276 -0.16015307  2.0364434   2.55505608]",-25.0,0.3278680009006962
12,"[ 0.1796599  -0.06878577 -0.06539159 -0.02577544  1.64912431 -0.05379198]",25.0,1.0992216091497535
12,"[ 0.20764032 -0.07007454  1.18460841 -0.02577544  1.67854409  1.23133103]",-25.0,0.6535371880660177
12,"[ 0.23562074 -0.07136331 -0.06539159 -0.02577544  1.71050358  0.05147865]",25.0,1.0552371993281062
12,"[ 0.26360116 -0.07265208  1.18460841 -0.02577544  1.74571723  1.35766807]",-25.0,0.6028838644315484
12,"[ 0.29158158 -0.07394086 -0.06539159 -0.02577544  1.78515876  0.22573134]",25.0,0.9842151795740227
12,"[ 0.319562   -0.07522963  1.18460841 -0.02577544  1.82955186  1.55024727]",-25.0,0.5463395173022123
12,"[ 0.34754242 -0.0765184  -0.06539159 -0.02577544  1.88027543  0.48658096]",-25.0,0.6543265987832663
12,"[ 0.31302284 -0.07780717 -1.31539159 -0.02577544  1.87863655 -0.55147085]",25.0,0.6661774775048656
12,"[ 0.27850326 -0.07909594 -0.06539159 -0.02577544  1.88456351  0.78751578]",25.0,0.654488642318557
12,"[ 0.30648368 -0.08038471  1.18460841 -0.02577544  1.95732243  2.12211594]",-25.0,0.4831122367847929
12,"[ 0.3344641  -0.08167349 -0.06539159 -0.02577544  2.03962238  1.18398755]",25.0,0.559925753956267
13,"[ 0.03322229 -0.08536316 -0.11557824  0.15723717  1.54871349 -0.04190396]",25.0,1.2149010041805335
13,"[ 0.05869338 -0.0775013   1.13442176  0.15723717  1.57760031  1.19874053]",-25.0,0.7502379743939087
13,"[ 0.08416447 -0.06963944 -0.11557824  0.15723717  1.60646329 -0.04067956]",25.0,1.1751307731179104
13,"[ 0.10963556 -0.06177758  1.13442176  0.15723717  1.63609917  1.22715832]",25.0,0.7131526032994858
13,"[ 0.19760664 -0.05391572  2.38442176  0.15723717  1.72948005  2.51241497]",-25.0,0.5076346036169482
13,"[ 0.28557773 -0.04605387  1.13442176  0.15723717  1.8265754   1.38433242]",25.0,0.5822172254406236
13,"[ 0.37354882 -0.03819201  2.38442176  0.15723717  1.92899134  2.71272992]",25.0,0.40636849681492326
14,"[ 0.06267007  0.26699694  0.03815553 -0.08349786  1.61607719 -0.07012207]",-25.0,1.1856337287308003
14,"[ 0.03332784  0.26282205 -1.21184447 -0.08349786  1.58188372 -1.29957724]",25.0,0.750534098635226
14,"[ 0.00398562  0.25864715  0.03815553 -0.08349786  1.54819678 -0.05175652]",25.0,1.235946916147774
14,"[ 0.03714339  0.25447226  1.28815553 -0.08349786  1.57658349  1.18855149]",25.0,0.765113740284335
14,"[ 0.13280117  0.25029737  2.53815553 -0.08349786  1.66741746  2.45020061]",-25.0,0.5463598909167721
14,"[ 0.22845895  0.24612248  1.28815553 -0.08349786  1.76032334  1.27734146]",-25.0,0.6305963014869828
14,"[ 0.26161672  0.24194758  0.03815553 -0.08349786  1.79600022  0.15509511]",-25.0,1.0134285778516685
14,"[ 0.2322745   0.23777269 -1.21184447 -0.08349786  1.77602102 -0.95580207]",25.0,0.6689834040052287
14,"[ 0.20293228  0.2335978   0.03815553 -0.08349786  1.76132637  0.36633231]",-25.0,1.023381791012993
14,"[ 0.17359005  0.2294229  -1.21184447 -0.08349786  1.75130724 -0.76732043]",-25.0,0.7327955196109764
14,"[ 0.08174783  0.22524801 -2.46184447 -0.08349786  1.68424131 -1.92182086]",25.0,0.6327203200571067
14,"[-0.0100944   0.22107312 -1.21184447 -0.08349786  1.62052605 -0.63199202]",-25.0,0.872419914958265
14,"[-0.10193662  0.21689823 -2.46184447 -0.08349786  1.55824527 -1.86353963]",25.0,0.6337039727973858
14,"[-0.19377884  0.21272333 -1.21184447 -0.08349786  1.49600019 -0.63297067]",-25.0,0.7474524627433312
14,"[-0.28562107  0.20854844 -2.46184447 -0.08349786  1.43225485 -1.91953452]",-25.0,0.5305777909044777
14,"[-0.43996329  0.20437355 -3.71184447 -0.08349786  1.30367061 -3.22764096]",25.0,0.3501915524424639
14,"[-0.59430551  0.20019865 -2.46184447 -0.08349786  1.16851583 -2.19919041]",-25.0,0.365285578826936
15,"[ 0.03682197  0.13700882  0.0217631  -0.13052835  1.69876555 -0.01014048]",25.0,1.2108243801034226
15,"[ 0.06916012  0.1304824   1.2717631  -0.13052835  1.73080659  1.29232625]",-25.0,0.7217109457171244
15,"[ 0.10149828  0.12395598  0.0217631  -0.13052835  1.76670398  0.14877335]",-25.0,1.1295914916230323
15,"[ 0.07133643  0.11742956 -1.2282369  -0.13052835  1.74586594 -0.98380803]",-25.0,0.7649858745007759
15,"[-0.02132541  0.11090315 -2.4782369  -0.13052835  1.66784951 -2.14440418]",25.0,0.6366972362966336
15,"[-0.11398726  0.10437673 -1.2282369  -0.13052835  1.59283376 -0.86250738]",25.0,0.7661717374803927
15,"[-0.1441491   0.09785031  0.0217631  -0.13052835  1.58116844  0.39391751]",25.0,1.0707292067140393
15,"[-0.11181095  0.09132389  1.2717631  -0.13052835  1.63227512  1.65308745]",-25.0,0.653899892020373
15,"[-0.07947279  0.08479748  0.0217631  -0.13052835  1.68466562  0.44879282]",25.0,1.1010523086900363
15,"[-0.04713464  0.07827106  1.2717631  -0.13052835  1.73954251  1.74802779]",-25.0,0.6701834658595337
15,"[-0.01479648  0.07174464  0.0217631  -0.13052835  1.7984608   0.61683525]",25.0,0.8564652208908389
15,"[ 0.01754167  0.06521822  1.2717631  -0.13052835  1.86245189  1.94333419]",-25.0,0.6495694680203166
15,"[ 0.04987983  0.05869181  0.0217631  -0.13052835  1.93360986  0.91418726]",-25.0,0.7685993680408757
15,"[ 0.01971798  0.05216539 -1.2282369  -0.13052835  1.95463479 -0.06912447]",-25.0,0.9293133851765621
15,"[-0.07294386  0.04563897 -2.4782369  -0.13052835  1.92672433 -1.05068725]",25.0,0.73474255053661
15,"[-0.16560571  0.03911255 -1.2282369  -0.13052835  1.90781805  0.29319917]",25.0,0.7936042779535617
15,"[-0.19576755  0.03258614  0.0217631  -0.13052835  1.95594193  1.63077956]",25.0,0.5871088124549039
15,"[-0.1634294   0.02605972  1.2717631  -0.13052835  2.07074917  2.95864393]",25.0,0.4528334926066724
16,"[0.00650265 0.077632   0.21791818 0.06046893 1.6510581  0.09294355]",25.0,1.2224955515842009
16,"[0.04864856 0.08065545 1.46791818 0.06046893 1.68783796 1.37941035]",25.0,0.7244047842612562
16,"[0.15329447 0.08367889 2.71791818 0.06046893 1.78927183 2.68150389]",-25.0,0.5060451761356421
16,"[0.25794038 0.08670234 1.46791818 0.06046893 1.89599134 1.60262694]",25.0,0.5651169582392489
16,"[0.36258629 0.08972579 2.71791818 0.06046893 2.00942258 2.93331097]",-25.0,0.3870857837846995
17,"[ 0.03636267 -0.11370105 -0.05189471  0.22276028  1.68484928 -0.00654135]",25.0,1.2131394694955655
17,"[ 0.06501793 -0.10256304  1.19810529  0.22276028  1.71695585  1.2914518 ]",-25.0,0.7253671740483606
17,"[ 0.0936732  -0.09142503 -0.05189471  0.22276028  1.75256859  0.13813963]",-25.0,1.1387036650238214
17,"[ 0.05982846 -0.08028701 -1.30189471  0.22276028  1.73094449 -1.00464227]",-25.0,0.7703191374383491
17,"[-0.03651627 -0.069149   -2.55189471  0.22276028  1.65163406 -2.17522083]",-25.0,0.6258700764800751
17,"[-0.19536101 -0.05801098 -3.80189471  0.22276028  1.51246891 -3.40206413]",-25.0,0.42950901530546126
17,"[-0.41670574 -0.04687297 -5.05189471  0.22276028  1.31038021 -4.69002594]",25.0,0.26720937995613786
17,"[-0.63805048 -0.03573496 -3.80189471  0.22276028  1.10188962 -3.68196187]",25.0,0.2575098343497772
18,"[-0.03521659  0.01679307 -0.13057452  0.05148592  1.46577869  0.10797161]",25.0,1.195442615567752
18,"[-0.01049532  0.01936737  1.11942548  0.05148592  1.50100964  1.30376862]",25.0,0.7614851771014873
18,"[0.07672595 0.02194166 2.36942548 0.05148592 1.59667202 2.52995976]",25.0,0.566050133819122
18,"[0.22644723 0.02451596 3.61942548 0.05148592 1.75484622 3.80534627]",-25.0,0.3812493190082805
18,"[0.3761685  0.02709025 2.36942548 0.05148592 1.91732048 2.71631234]",-25.0,0.40591046458362506
18,"[0.46338978 0.02966455 1.11942548 0.05148592 2.0285499  1.75120748]",-25.0,0.4460064919176186
18,"[ 0.48811105  0.03223885 -0.13057452  0.05148592  2.09395567  0.87697356]",-25.0,0.5125783732301253
19,"[ 0.00543217 -0.05363263  0.01439112 -0.09088872  1.61882103  0.04031847]",25.0,1.2357956721680412
19,"[ 0.03740173 -0.05817707  1.26439112 -0.09088872  1.65264428  1.31384521]",-25.0,0.7429442052361304
19,"[ 0.06937128 -0.0627215   0.01439112 -0.09088872  1.68833538  0.11846947]",-25.0,1.1664619642505
19,"[ 0.03884084 -0.06726594 -1.23560888 -0.09088872  1.66465075 -1.06729787]",-25.0,0.7788342707225432
19,"[-0.0541896  -0.07181037 -2.48560888 -0.09088872  1.58117374 -2.27849248]",-25.0,0.6067009366064803
19,"[-0.20972005 -0.07635481 -3.73560888 -0.09088872  1.43596648 -3.53871013]",-25.0,0.41017090589377564
19,"[-0.42775049 -0.08089925 -4.98560888 -0.09088872  1.22650377 -4.84497664]",25.0,0.2532163590903387
20,"[ 0.07484346  0.109769   -0.13624378 -0.08372215  1.64330922  0.15367674]",-25.0,1.1593459764485923
20,"[ 0.03678127  0.1055829  -1.38624378 -0.08372215  1.62070942 -1.05877724]",-25.0,0.7839520538438967
20,"[-0.06378091  0.10139679 -2.63624378 -0.08372215  1.53705341 -2.29341138]",-25.0,0.5996062164942344
20,"[-0.2268431   0.09721068 -3.88624378 -0.08372215  1.39063541 -3.57088429]",25.0,0.39959705750521035
20,"[-0.38990529  0.09302457 -2.63624378 -0.08372215  1.24000836 -2.47504006]",-25.0,0.4218289109519194
20,"[-0.55296748  0.08883847 -3.88624378 -0.08372215  1.08307063 -3.80012505]",-25.0,0.27109924921522077
21,"[-0.09297411 -0.14470968  0.01383972 -0.1721271   1.5117536   0.02034019]",25.0,1.1708887210053787
21,"[-0.06103213 -0.15331604  1.26383972 -0.1721271   1.54326434  1.24191831]",25.0,0.741829104178661
21,"[ 0.03340986 -0.16192239  2.51383972 -0.1721271   1.63637669  2.48877626]",-25.0,0.589967745591066
