ep,state,action,reward
9,"[-0.97752298 -0.02414983 -4.99451262 -0.10274085  1.65013656 -2.20160904]",25.0,0.2671161274619198
9,"[-1.19599861 -0.02928687 -3.74451262 -0.10274085  1.57207226 -0.92776984]",25.0,0.2847526041169664
9,"[-1.35197424 -0.03442392 -2.49451262 -0.10274085  1.55688521  0.31796984]",-25.0,0.5322360695482757
9,"[-1.50794987 -0.03956096 -3.74451262 -0.10274085  1.54138    -0.93831738]",25.0,0.22090437898794968
9,"[-1.66392551 -0.044698   -2.49451262 -0.10274085  1.52526476  0.2912202 ]",25.0,0.47558305419046243
9,"[-1.75740114 -0.04983504 -1.24451262 -0.10274085  1.57053104  1.52231292]",-25.0,0.16677822843266885
9,"[-1.85087677 -0.05497209 -2.49451262 -0.10274085  1.61551187  0.28186412]",-25.0,0.45257386001598177
10,"[ 0.0325177   0.22496367 -0.00230653 -0.00611021  1.70485166 -0.14835584]",-25.0,1.1873363963106225
10,"[ 1.15237343e-03  2.24658163e-01 -1.25230653e+00 -6.11020840e-03
  1.66805214e+00 -1.32650503e+00]",-25.0,0.7620943568342237
10,"[-0.09271295  0.22435265 -2.50230653 -0.00611021  1.57163566 -2.53800124]",25.0,0.558133955487
10,"[-0.18657828  0.22404714 -1.25230653 -0.00611021  1.47577552 -1.30623703]",-25.0,0.6562815513157995
10,"[-0.28044361  0.22374163 -2.50230653 -0.00611021  1.37817607 -2.60164091]",25.0,0.46224725281808254
10,"[-0.37430893  0.22343612 -1.25230653 -0.00611021  1.27597026 -1.5008266 ]",-25.0,0.5227215517111171
10,"[-0.46817426  0.22313061 -2.50230653 -0.00611021  1.16765035 -2.8314648 ]",25.0,0.3614360435478816
10,"[-0.56203959  0.2228251  -1.25230653 -0.00611021  1.04927751 -1.9239805 ]",25.0,0.3885532869422791
11,"[ 0.07676251 -0.17380313  0.01441298 -0.07595271  1.56148885  0.05060985]",25.0,1.1799297148940813
11,"[ 0.10873316 -0.17760076  1.26441298 -0.07595271  1.59516993  1.2982855 ]",-25.0,0.7052416220450685
11,"[ 0.1407038  -0.1813984   0.01441298 -0.07595271  1.62925258  0.06914787]",25.0,1.1262940326134459
11,"[ 0.17267445 -0.18519603  1.26441298 -0.07595271  1.66462695  1.34707823]",-25.0,0.6587794751326848
11,"[ 0.2046451  -0.18899367  0.01441298 -0.07595271  1.70216974  0.15958465]",-25.0,1.060061074366292
11,"[ 0.17411575 -0.1927913  -1.23558702 -0.07595271  1.68076777 -1.01694085]",25.0,0.7019011819934996
11,"[ 0.1435864  -0.19658894  0.01441298 -0.07595271  1.66229603  0.27586683]",25.0,1.0867162574656577
11,"[ 0.17555705 -0.20038657  1.26441298 -0.07595271  1.70833108  1.56709734]",-25.0,0.6263451256466048
11,"[ 0.2075277  -0.20418421  0.01441298 -0.07595271  1.75762365  0.4112455 ]",25.0,1.0137778373827615
11,"[ 0.23949835 -0.20798184  1.26441298 -0.07595271  1.81113607  1.73006207]",-25.0,0.5668467262276062
11,"[ 0.271469   -0.21177948  0.01441298 -0.07595271  1.87051645  0.65408698]",25.0,0.6778117972937253
11,"[ 0.30343965 -0.21557711  1.26441298 -0.07595271  1.9365942   1.98851924]",-25.0,0.4993114428159947
11,"[ 0.33541029 -0.21937475  0.01441298 -0.07595271  2.01168732  1.027876  ]",-25.0,0.5803061648995613
11,"[ 0.30488094 -0.22317238 -1.23558702 -0.07595271  2.04028944  0.12174185]",-25.0,0.7107685374415814
11,"[ 0.21185159 -0.22697002 -2.48558702 -0.07595271  2.02403555 -0.77382296]",25.0,0.6787743945882608
11,"[ 0.11882224 -0.23076765 -1.23558702 -0.07595271  2.01886682  0.56604641]",25.0,0.766530821014062
11,"[ 0.08829289 -0.23456529  0.01441298 -0.07595271  2.08047668  1.89579698]",-25.0,0.5953367621011184
12,"[-0.08255887 -0.04941721  0.03393043  0.01025061  1.58495411  0.07201434]",25.0,1.171407993219488
